,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica,Siruta,Judet,Populatie
3120,Bogdanesti,16114103.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21560,bc,2870
3121,Bogdanesti,16114103.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147054,sv,4159
3122,Bogdanesti,16114103.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162693,vs,3338
3123,Bogdanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21560,bc,2870
3124,Bogdanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147054,sv,4159
3125,Bogdanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162693,vs,3338
3126,Bogdanesti,498612.0,0.0,25783850.0,0.0,0.0,0.0,0.0,0.0,0.0,21560,bc,2870
3127,Bogdanesti,498612.0,0.0,25783850.0,0.0,0.0,0.0,0.0,0.0,0.0,147054,sv,4159
3128,Bogdanesti,498612.0,0.0,25783850.0,0.0,0.0,0.0,0.0,0.0,0.0,162693,vs,3338
3129,Mihai Bravu,1740964.0,0.0,29118.0,0.0,0.0,0.0,0.0,226391.0,325307.0,104118,gr,2451
3130,Mihai Bravu,1740964.0,0.0,29118.0,0.0,0.0,0.0,0.0,226391.0,325307.0,160831,tl,2696
3131,Mihai Bravu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104118,gr,2451
3132,Mihai Bravu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160831,tl,2696
3133,Lazuri De Beius,887922.0,137610.0,0.0,0.0,0.0,0.0,0.0,66740.0,1600077.0,29760,bh,1580
3134,Manoleasa,0.0,0.0,94436.0,0.0,0.0,0.0,0.0,0.0,0.0,37958,bt,3407
3135,Apele Vii,1202897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70726,dj,2073
3136,Ostrov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62538,ct,5035
3137,Ostrov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161106,tl,2102
3138,Ostrov,212261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62538,ct,5035
3139,Ostrov,212261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161106,tl,2102
3140,Chirpar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144456,sb,1909
3141,Cernisoara,0.0,0.0,100472.0,0.0,0.0,0.0,0.0,0.0,0.0,169039,vl,3689
3142,Berlesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78926,gj,2075
3143,Vadu Sapat,143112.0,0.0,0.0,0.0,0.0,0.0,0.0,4162982.0,0.0,136269,ph,1726
3144,Oras Stefanesti,160475238.0,1179100.0,1879675.0,0.0,20382.0,16993647.0,1353028.0,431998.0,944897.0,13392,ag,15238
3145,Oras Stefanesti,160475238.0,1179100.0,1879675.0,0.0,20382.0,16993647.0,1353028.0,431998.0,944897.0,39168,bt,5887
3146,Oras Stefanesti,18966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13392,ag,15238
3147,Oras Stefanesti,18966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39168,bt,5887
3148,Batrani,0.0,0.0,167477.0,11935.0,0.0,0.0,0.0,43355.0,0.0,136278,ph,2113
3149,Crangu,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152662,tr,1458
3150,Paunesti,195081.0,0.0,126575.0,0.0,0.0,0.0,0.0,2921536.0,0.0,177236,vn,6776
3151,Oras Ungheni,4879.0,10622206.0,8068226.0,0.0,0.0,136548.0,0.0,28155487.0,0.0,119894,ms,7534
3152,Gruiu,632.0,0.0,10051798.0,0.0,0.0,15805750.0,5871132.0,0.0,0.0,103513,if,6872
3153,Argetoaia,24217.0,296717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70744,dj,4582
3154,Lopadea Noua,5314484.0,0.0,213414.0,0.0,0.0,0.0,0.0,0.0,0.0,5210,ab,2716
3155,Brusturoasa,0.0,0.0,648205.0,0.0,0.0,0.0,0.0,0.0,0.0,21597,bc,3510
3156,Oras Uricani,0.0,0.0,2832107.0,0.0,0.0,0.0,0.0,0.0,0.0,87139,hd,9851
3157,Chiojdu,0.0,0.0,2604297.0,0.0,0.0,0.0,0.0,0.0,0.0,46180,bz,3448
3158,Oras Piatra-Olt,11474.0,0.0,9160.0,0.0,0.0,0.0,0.0,0.0,0.0,128105,ot,6581
3159,Poiana Cristei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177263,vn,2773
3160,Toplet,9247036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754567.0,54387,cs,2612
3161,Lazareni,260224.0,478501.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,29813,bh,3209
3162,Oras Harlau,93370.0,2553220.0,0.0,0.0,0.0,0.0,0.0,872987.0,4112678.0,95355,is,12429
3163,Municipiul Vulcan,2481821.0,2895759.0,2350188.0,0.0,0.0,0.0,0.0,151230.0,931412.0,87175,hd,28952
3164,Turnu Ruieni,0.0,0.0,974266.0,0.0,0.0,0.0,0.0,0.0,0.0,54412,cs,3481
3165,Murighiol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160911,tl,3530
3166,Gurbanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103568,cl,1190
3167,Pantelimon,129996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62609,ct,1841
3168,Cartisoara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144535,sb,1328
3169,Didesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390708.0,0.0,152724,tr,1213
3170,Balteni,537804.0,0.0,5833.0,0.0,0.0,0.0,0.0,164189.0,0.0,79004,gj,7704
3171,Balteni,537804.0,0.0,5833.0,0.0,0.0,0.0,0.0,164189.0,0.0,130286,ot,1618
3172,Balteni,537804.0,0.0,5833.0,0.0,0.0,0.0,0.0,164189.0,0.0,162452,vs,1550
3173,Balteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79004,gj,7704
3174,Balteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130286,ot,1618
3175,Balteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162452,vs,1550
3176,Balteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79004,gj,7704
3177,Balteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130286,ot,1618
3178,Balteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162452,vs,1550
3179,Caineni,0.0,0.0,236568.0,0.0,0.0,0.0,0.0,0.0,0.0,169119,vl,2514
3180,Municipiul Pascani,316528100.0,133706585.0,7940223.0,0.0,73772697.0,39785099.0,15203795.0,1472179.0,7984444.0,95391,is,43383
3181,Buhoci,145287.0,0.0,4133655.0,0.0,0.0,123245.0,0.0,0.0,0.0,21668,bc,5167
3182,Garla Mare,2644623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111783,mh,3632
3183,Valea Larga,15396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119974,ms,3062
3184,Cilibia,0.0,0.0,41350.0,0.0,0.0,0.0,0.0,0.0,0.0,46251,bz,1879
3185,Darlos,606310.0,1878104.0,0.0,0.0,0.0,0.0,0.0,51039.0,0.0,144553,sb,3566
3186,Mihai Eminescu,10041004.0,591735.0,200895.0,0.0,0.0,5132801.0,0.0,727616.0,-1012.0,38063,bt,7881
3187,Municipiul Campulung,61985479.0,11897034.0,12831822.0,60234751.0,0.0,94849782.0,4654215.0,738852.0,2992743.0,13490,ag,36955
3188,Oras Aninoasa,190548.0,0.0,0.0,0.0,0.0,0.0,0.0,3029244.0,0.0,87219,hd,4753
3189,Parscoveni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128178,ot,3009
3190,Lunca Muresului,679088.0,0.0,79023.0,0.0,0.0,0.0,0.0,78506.0,0.0,5309,ab,2550
3191,Pufesti,562444.0,1724811.0,0.0,0.0,0.0,0.0,0.0,1819090.0,0.0,177352,vn,4310
3192,Godeanu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111818,mh,582
3193,Lugasu De Jos,3847004.0,0.0,344258.0,0.0,0.0,0.0,0.0,0.0,0.0,29902,bh,3653
3194,Banita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87246,hd,1153
3195,Pecineaga,3289.0,0.0,0.0,0.0,0.0,594216.0,0.0,6762.0,0.0,62672,ct,3418
3196,Valea Mare Pravat,85965.0,0.0,587164.0,0.0,0.0,190912.0,0.0,88405.0,0.0,13524,ag,4278
3197,Valiug,4173.0,0.0,78762.0,0.0,0.0,0.0,0.0,0.0,0.0,54485,cs,769
3198,Gura Raului,0.0,147250.0,878075.0,0.0,0.0,0.0,0.0,0.0,0.0,144599,sb,3734
3199,Hotarele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103639,gr,3535
3200,Lupsa,714293.0,0.0,319417.0,0.0,0.0,0.0,0.0,20200.0,0.0,5336,ab,3174
3201,Casin,0.0,13305.0,9611092.0,0.0,0.0,0.0,0.0,0.0,0.0,21720,bc,3970
3202,Plesoiu,31177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128221,ot,2852
3203,Copaceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169182,vl,2776
3204,Copaceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179588,if,2674
3205,Copaceni,0.0,0.0,707210.0,0.0,0.0,0.0,0.0,0.0,0.0,169182,vl,2776
3206,Copaceni,0.0,0.0,707210.0,0.0,0.0,0.0,0.0,0.0,0.0,179588,if,2674
3207,Oras Bechet,0.0,79163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70879,dj,4353
3208,Dracsenei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152797,tr,1774
3209,Nalbant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481632.0,160993,tl,2845
3210,Varadia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54500,cs,1421
3211,Bolbosi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79077,gj,3312
3212,Hoghilag,0.0,0.0,82399.0,0.0,0.0,0.0,0.0,0.0,0.0,144615,sb,2429
3213,Cislau,1176631.0,2756082.0,434852.0,0.0,0.0,0.0,0.0,0.0,0.0,46313,bz,4775
3214,Oras Targu Frumos,8543515.0,5578556.0,32402.0,0.0,0.0,0.0,0.0,150658.0,0.0,95471,is,14593
3215,Bistret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70897,dj,4316
3216,Pestera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62707,ct,3564
3217,Gogosu,0.0,0.0,484622.0,0.0,0.0,0.0,0.0,0.0,0.0,72604,dj,608
3218,Gogosu,0.0,0.0,484622.0,0.0,0.0,0.0,0.0,0.0,0.0,111863,mh,4232
3219,Gogosu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72604,dj,608
3220,Gogosu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111863,mh,4232
3221,Municipiul Brad,20254580.0,68398425.0,13759696.0,0.0,0.0,19504074.0,347848.0,2303009.0,10224162.0,87291,hd,15937
3222,Caiuti,0.0,0.0,99824.0,0.0,0.0,0.0,0.0,0.0,0.0,21757,bc,5420
3223,Racoasa,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,177405,vn,3289
3224,Vermes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54537,cs,1534
3225,Niculitel,306098.0,38343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161035,tl,4850
3226,Ion Neculce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95499,is,5821
3227,Iepuresti,0.0,0.0,67386.0,0.0,0.0,0.0,0.0,0.0,0.0,103693,gr,1930
3228,Vargata,13020.0,0.0,451430.0,0.0,0.0,0.0,0.0,868343.0,477171.0,120076,ms,1953
3229,Barca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70940,dj,4084
3230,Nufaru,8978.0,0.0,46900.0,0.0,0.0,0.0,0.0,0.0,0.0,161053,tl,2680
3231,Municipiul Satu Mare,307375326.0,179863675.0,33683801.0,1254699.0,29398195.0,377589164.0,1383680.0,370820703.0,22748881.0,136483,sm,122560
3232,Draganesti De Vede,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152868,tr,2131
3233,Cochirleanca,0.0,201637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46377,bz,5504
3234,Poarta Alba,1085719.0,0.0,584251.0,0.0,0.0,0.0,0.0,278218.0,0.0,62761,ct,5627
3235,Poboru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128301,ot,1977
3236,Vrani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54573,cs,1169
3237,Borascu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383082.0,0.0,79157,gj,3341
3238,Municipiul Curtea De Arges,390664636.0,49781813.0,59667933.0,0.0,0.0,11023783.0,440943721.0,342834.0,1960683.0,13622,ag,33439
3239,Botosesti-Paia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70968,dj,711
3240,Reghiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177469,vn,2354
3241,Criscior,1286783.0,104058.0,0.0,0.0,0.0,1315416.0,0.0,0.0,0.0,87362,hd,3898
3242,Draganesti-Vlasca,2815540.0,0.0,0.0,0.0,0.0,0.0,0.0,126922.0,0.0,152902,tr,4174
3243,Brabova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70986,dj,1315
3244,Vatava,0.0,0.0,2798987.0,0.0,0.0,0.0,0.0,1782.0,0.0,120138,ms,1985
3245,Jina,379649.0,0.0,28113.0,0.0,0.0,0.0,0.0,0.0,0.0,144713,sb,3992
3246,Municipiul Carei,341895186.0,17354196.0,1793558.0,0.0,0.0,6817839.0,0.0,8115448.0,1615722.0,136526,sm,24601
3247,Rasova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62798,ct,3902
3248,Ileana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230600.0,0.0,103764,cl,3233
3249,Creteni,6932997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169306,vl,2223
3250,Zavoi,0.0,1492.0,467917.0,0.0,0.0,0.0,0.0,0.0,0.0,54617,cs,4143
3251,Laslea,34240.0,0.0,90624.0,0.0,0.0,0.0,0.0,0.0,0.0,144731,sb,4183
3252,Cleja,4343.0,1101726.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,21855,bc,7187
3253,Mihalaseni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38241,bt,2301
3254,Oras Costesti,79192423.0,2579639.0,4004644.0,8405480.0,0.0,73814158.0,0.0,0.0,0.0,13668,ag,10642
3255,Colti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46439,bz,1047
3256,Saraiu,54446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62823,ct,1335
3257,Capleni,2756004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883771.0,136553,sm,3223
3258,Vetca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120174,ms,790
3259,Pardina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161133,tl,583
3260,Grozesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97394,is,1756
3261,Grozesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111989,mh,2043
3262,Grozesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97394,is,1756
3263,Grozesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111989,mh,2043
3264,Magesti,3460.0,113400.0,9452178.0,0.0,0.0,0.0,0.0,0.0,0.0,30069,bh,2723
3265,Furculesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152948,tr,3396
3266,Oras Potcoava,1018984.0,4317131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128374,ot,5849
3267,Alexandru I. Cuza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95612,is,2918
3268,Peceneaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161151,tl,1793
3269,Oras Calan,8985025.0,10418489.0,204213.0,0.0,184646.0,0.0,0.0,0.0,0.0,87424,hd,13358
3270,Daesti,0.0,2447597.0,0.0,0.0,0.0,0.0,0.0,23610646.0,0.0,169351,vl,3060
3271,Oras Negresti-Oas,20865003.0,9239638.0,10466667.0,296181.0,154182.0,0.0,0.0,27903237.0,111731.0,136599,sm,16886
3272,Ruginesti,0.0,8923.0,203629.0,0.0,0.0,0.0,0.0,0.0,0.0,177557,vn,4296
3273,Loamnes,460882.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,144795,sb,2920
3274,Sarichioi,17434.0,0.0,22300.0,0.0,0.0,0.0,0.0,3974.0,0.0,161179,tl,6853
3275,Sacele,4355.0,0.0,0.0,46710.0,0.0,0.0,0.0,0.0,0.0,62878,ct,2406
3276,Gruia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112030,mh,3043
3277,Zorlentu Mare,254513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54699,cs,868
3278,Mileanca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38321,bt,2781
3279,Andrieseni,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95667,is,4418
3280,Priseaca,0.0,15218410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128436,ot,1615
3281,Seimeni,263722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62903,ct,2231
3282,Ion Roata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104202.0,0.0,103862,il,3750
3283,Oras Topoloveni,39614022.0,5259786.0,0.0,0.0,0.0,88482138.0,0.0,0.0,0.0,13757,ag,9439
3284,Danicei,425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169404,vl,2046
3285,Oras Tasnad,6981860.0,212286.0,4375120.0,1861634.0,0.0,59395309.0,0.0,5614778.0,90523.0,136642,sm,9524
3286,Galateni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153026,tr,2704
3287,Sihlea,0.0,0.0,666850.0,0.0,0.0,0.0,0.0,0.0,0.0,177600,vn,5335
3288,Nojorid,92002.0,9026692.0,4224710.0,115215.0,2436.0,8662655.0,0.0,3331461.0,3590847.0,30149,bh,5381
3289,Metes,0.0,14030.0,275376.0,0.0,0.0,0.0,0.0,0.0,0.0,5577,ab,2833
3290,Oras Bumbesti-Jiu,3869202.0,1121915.0,3699645.0,0.0,0.0,3868561.0,0.0,337147.0,0.0,79308,gj,10088
3291,Hinova,0.0,183670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112076,mh,2887
3292,Corbasca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21971,bc,5583
3293,Bralostita,203647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71126,dj,3749
3294,Radomiresti,0.0,0.0,5390.0,0.0,0.0,0.0,0.0,0.0,0.0,128472,ot,3240
3295,Cozieni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46554,bz,2010
3296,Ludos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144866,sb,746
3297,Gratia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153062,tr,2673
3298,Mitoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38376,bt,1905
3299,Slava Cercheza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161259,tl,2381
3300,Slobozia Bradului,112393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177655,vn,7949
3301,Albestii De Arges,1568448.0,10950.0,7610501.0,0.0,1543.0,0.0,74832.0,0.0,0.0,13819,ag,6057
3302,Voivodeni,0.0,68480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120316,ms,1802
3303,Marpod,206344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144893,sb,929
3304,Husnicioara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112129,mh,1280
3305,Aroneanu,382165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95747,is,3812
3306,Bumbesti-Pitic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79362,gj,2130
3307,Targusor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62985,ct,1680
3308,Acas,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136713,sm,3019
3309,Redea,1383811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128524,ot,2801
3310,Somova,29633776.0,0.0,0.0,0.0,0.0,497432.0,0.0,0.0,0.0,161302,tl,4893
3311,Olcea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30229,bh,2765
3312,Zagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120343,ms,1304
3313,Oras Hateg,22239472.0,225075.0,114968.0,84264.0,0.0,2455.0,2308251.0,487512.0,1934214.0,87576,hd,10897
3314,Jilavele,62006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103960,il,3460
3315,Bratovoesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71199,dj,3187
3316,Oras Miercurea Sibiului,70433.0,69637956.0,58697494.0,0.0,0.0,0.0,0.0,0.0,648322.0,144928,sb,4814
3317,Cotofanesti,0.0,6760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22059,bc,3625
3318,Bustuchin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79406,gj,3337
3319,Baltati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95792,is,5624
3320,Rotunda,3482719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128560,ot,2745
3321,Zau De Campie,17050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120370,ms,3334
3322,Nicseni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38456,bt,2685
3323,Joita,292484.0,0.0,109131.0,0.0,0.0,0.0,0.0,145.0,0.0,103997,gr,3504
3324,Slobozia Ciorasti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,177726,vn,2062
3325,Osorhei,4540307.0,29425426.0,25273230.0,1269396.0,0.0,16922891.0,0.0,1168763.0,0.0,30274,bh,6811
3326,Andrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136768,sm,2679
3327,Albestii De Muscel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13891,ag,1574
3328,Mihalt,119788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5700,ab,3279
3329,Topalu,256287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63045,ct,1816
3330,Merghindeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144964,sb,1581
3331,Stejaru,2835446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154415,tr,1792
3332,Stejaru,2835446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161348,tl,1582
3333,Stejaru,0.0,0.0,240468.0,0.0,0.0,0.0,0.0,0.0,0.0,154415,tr,1792
3334,Stejaru,0.0,0.0,240468.0,0.0,0.0,0.0,0.0,0.0,0.0,161348,tl,1582
3335,Rusanesti,5058521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128588,ot,4283
3336,Municipiul Orastie,79638016.0,15448973.0,23042624.0,40110785.0,0.0,1034447.0,0.0,29451.0,0.0,87638,hd,22598
3337,Breasta,3815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71260,dj,4182
3338,Micasasa,0.0,0.0,336257.0,0.0,0.0,0.0,0.0,0.0,0.0,144991,sb,2243
3339,Damienesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22111,bc,1940
3340,Topraisar,0.0,0.0,0.0,1197252.0,0.0,0.0,0.0,0.0,0.0,63072,ct,6182
3341,Apa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136802,sm,2758
3342,Soveja,0.0,0.0,143692.0,0.0,0.0,0.0,0.0,0.0,0.0,177762,vn,2258
3343,Scarisoara,0.0,800707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7197,ab,1682
3344,Scarisoara,0.0,800707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128613,ot,3142
3345,Scarisoara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7197,ab,1682
3346,Scarisoara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128613,ot,3142
3347,Topolog,539757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161384,tl,4693
3348,Fauresti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169583,vl,1463
3349,Letca Noua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104047,gr,3407
3350,Albota,21822.0,0.0,13235637.0,0.0,35951.0,550559.0,0.0,10850221.0,0.0,13935,ag,3929
3351,Oras Simeria,10135788.0,90579.0,1805261.0,0.0,0.0,45466846.0,0.0,274497.0,505295.0,87665,hd,13940
3352,Eselnita,0.0,0.0,330161.0,0.0,0.0,0.0,0.0,0.0,0.0,112245,mh,2903
3353,Mavrodin,34330.0,1573204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153204,tr,2441
3354,Miraslau,0.0,0.0,52500.0,0.0,0.0,5500.0,732091.0,3312643.0,0.0,5755,ab,2122
3355,Belcesti,897686.0,0.0,1254.0,0.0,0.0,6065.0,0.0,8827.0,0.0,95872,is,11514
3356,Straoane,34230.0,136644.0,0.0,0.0,0.0,0.0,0.0,56110.0,600.0,177799,vn,3670
3357,Ilovat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112263,mh,1216
3358,Capreni,0.0,82735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79497,gj,2093
3359,Pomarla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38544,bt,2695
3360,Luica,4240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104083,cl,2133
3361,Schitu,37876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104975,gr,1708
3362,Schitu,37876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128659,ot,2638
3363,Schitu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104975,gr,1708
